username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Wups,1378580296438743040,"San Francisco, CA",2023-01-16 00:03:54,@Fernands_a @Seahawks @12s lmao you lost by like 3 touchdowns!!,0,Twitter Web App,
49ersHive,840235340728217601,"San Jose, CA",2023-01-16 00:01:44,Tune into a special joint episode of @RGSPod &amp; @FFPod49 in about 2 hours (6pm pt)! The guys will recap the #49ers 4… https://t.co/KsEAXsHvOt,5,Twitter for iPhone,
Chris Wilson,3282628902,"San Francisco, CA",2023-01-15 23:29:19,"#NFLPlayoffs: #NFC teams by tier - Per me, so take it for what it's worth (EVERYTHING):

1. #Eagles/#49ers
2.… https://t.co/iEUaLuw3iZ",2,Twitter Web App,
Daniel Wayne,389242670,"San Francisco, CA",2023-01-15 23:27:09,@CorbinSmithNFL @Locked_Seahawks Mostly because of $$. This team needs a LOT of new talent to compete and Geno eati… https://t.co/75CvLu9MLt,0,Twitter for iPhone,
Christopher Freeman,247389147,"San Francisco, CA",2023-01-15 22:55:31,@jasonrmcintyre So when are you shaving the Seahawks logo on the side of your head after blowing that bet?,0,Twitter for iPhone,
Angel V,1485701514236608514,"San Jose, CA",2023-01-15 22:42:18,Pack that shit uppp 👋🏽👋🏽👋🏽 https://t.co/kkg0o5DY5D,0,Twitter for iPhone,
Sepulveda- like the blvd,958743569467981824,"San Jose, CA",2023-01-15 22:19:37,@rainnwilson @Seahawks It’s Santa Clara! Lol,0,Twitter for iPhone,
San Francisco 49ers Peeps 2.0,60922886,San Francisco,2023-01-15 22:10:59,Brock Purdy proves he can lead San Francisco 49ers to Super Bowl with big win https://t.co/LVIgxKPeAt,0,FANpeeps.com,
Sam,766470452772478976,,2023-01-15 22:09:30,Oh yeah. The 2023 Seahawks super villain arch in motion. https://t.co/BjrRTb1HJ5,0,Twitter for iPhone,
Scorpio Niner,102556905,San Francisco,2023-01-15 21:47:43,49ers legend Jerry Rice dapping up WRs before Seahawks playoff game https://t.co/QJjMViK7NP via @YouTube,0,Twitter for iPhone,
Scorpio Niner,102556905,San Francisco,2023-01-15 21:46:34,#49ers Brock Purdy infiltrated the Seahawks locker room 🤣 https://t.co/9FrcHq1xar via @YouTube,0,Twitter for iPhone,
SFBallFan,1477456740924882951,"San Francisco, CA",2023-01-15 21:36:05,@JasonAponte2103 @Purd0me Who is this turd? Sounds like a Seahawks fan after a loss. Good luck with Geno Smith next… https://t.co/VijNrQpw7s,0,Twitter for Android,
LeftAndWright5,304747760,"San Francisco, CA",2023-01-15 21:13:14,@49ers Basking in the tears of Seahawks fans #VictorySunday #FTTB https://t.co/ZYItmZ5iGM,0,Twitter for iPhone,
San Francisco 49ers Peeps 2.0,60922886,San Francisco,2023-01-15 21:11:20,"Studs, duds from 49ers Wild Card win vs. Seattle https://t.co/qC4ZVrbRlW",0,FANpeeps.com,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 21:09:04,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/15PJbYEo7Y",3,SocialFlow,
Sterling Bennett,2320045344,"San Francisco, CA",2023-01-15 20:55:13,"🚨49ERS ACCESS PODCAST🚨

A reaction to the #49ers Wild Card Weekend victory vs. #Seahawks is out now!

🐓- Brock Purd… https://t.co/3Nxben2gnO",0,Twitter for iPhone,
Ricky Watters,54807708,"San Francisco, CA",2023-01-15 20:31:38,Proud of both my teams👊🏾@GenoSmith3 had a great year and @Kenneth_Walker9 @dkm14  balled out but @brockpurdy13… https://t.co/9RugIDEKkT,7,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 20:30:10,"The 49ers, heavily favored to beat the Seahawks, trailed before a second-half combo of big plays on defense and off… https://t.co/CxkQ2BPXxb",0,SocialFlow,
Adam Samuels,304500795,"San Francisco, CA",2023-01-15 20:08:28,This feels exactly the same as the Niners/Seahawks game. Somehow Seattle played a perfect half &amp; led by 1 at half &amp;… https://t.co/n3DXbuYjg5,0,Twitter for iPhone,
Roman Dobrik,1471946168800272396,"San Jose, CA",2023-01-15 20:04:19,"@LombardiHimself Yeah, the loudest Levis I ever experienced. Especially in the third, the noise forced Seahawks to… https://t.co/WUt4pSHuUa",0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 19:59:03,"Trailing at the half after surrendering 17 second-quarter points to the Seahawks, what did the 49ers' defense need… https://t.co/gIzyUNGzbG",0,SocialFlow,
SFist,14093707,San Francisco,2023-01-15 19:58:16,The Niners handily beat the Seattle Seahawks 41-23 and advanced to the divisional round in Saturday's wild-card gam… https://t.co/tUle0e07Wi,0,Buffer,
Sean O'Shea,146235235,"Oakland, CA",2023-01-15 19:52:19,@LeviDamien Very similar to 49ers Seahawks first half,0,Twitter for iPhone,
Marko Ukalovic,2896911259,"San Jose, CA",2023-01-15 19:36:57,Check out @RyanLeong and myself recap of the the @49ers 41-23 Wild Card victory over the @Seahawks yesterday at Lev… https://t.co/OTrZ32ITKx,1,Twitter Web App,
Mike Mariscal,985258239959814144,"Berkeley,Ca",2023-01-15 19:30:18,@NFL @nflnetwork @Seahawks @49ers Dirty play on 23 or not?,0,Twitter for Mac,
Angelica Rivera,1196103830896644096,"Walnut Creek, CA",2023-01-15 19:16:01,Me every time the Seahawks scored https://t.co/SjPaeqzS4k,0,Twitter for iPhone,
Matt Maiocco,27796499,San Francisco,2023-01-15 19:14:24,#49ers rookie QB Brock Purdy's impressive playoff debut against the Seahawks was one for the books. https://t.co/9qcAABrLAP,18,Twitter for iPhone,
The Black Godfather,278322339,"San Francisco, CA",2023-01-15 19:07:51,Wild Card weekend would’ve been way better if the Steelers and Lions got in instead of Dolphins and Seahawks,0,Twitter for iPhone,
✈️,1377334093931638784,"San Francisco, CA",2023-01-15 19:00:33,A bunch of airheads in the Seahawks fan base,1,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 19:00:22,"Two days after tight end George Kittle said Christian McCaffrey had been playing “pissed off,” the 49ers running ba… https://t.co/qnttobKZ0J",0,SocialFlow,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 18:47:08,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/cPaZAEtl2y",0,SocialFlow,
Brandon,1518149623277178880,"San Francisco, CA",2023-01-15 18:40:27,@CLEANM0NEY @SIimeful @1Resurrect I expected him to scam ngl when he said 50/100 on the Seahawks that's why I lower… https://t.co/qaXZ5zx1F3,0,Twitter for iPhone,
𝙏𝙝𝙚𝙎𝙁𝙉𝙞𝙣𝙚𝙧𝙨,1362094549913362437,"San Francisco, CA",2023-01-15 18:30:25,"Brock Purdy to the Seahawks 

#49ers https://t.co/u8qedPajkF https://t.co/vCwEcrofwa",7,Twitter for iPhone,
Mike Quigley,20564827,"San Francisco, CA",2023-01-15 18:27:34,"Tough playoff loss against a phenomenal team.  But a great year overall, especially given expectations.   We will b… https://t.co/QTXC1vLLcJ",0,Twitter for Android,
Lev 🔜Opening Day,997344583632613376,"San Francisco, CA",2023-01-15 18:23:25,@rainnwilson @Seahawks We love you though 💛,0,Twitter for iPhone,
Joe Brenner,1158046982352433153,"San Jose, CA",2023-01-15 18:07:11,@TherealUsedGoat @raincityseries Yeah I don’t ever want to hear Seahawks fans call another fanbase shitty after this incident.,0,Twitter for iPhone,
Brian Murphy,116023738,"San Francisco, CA",2023-01-15 18:01:25,"Waking up this morning, all: Hey, turns out you can beat a division rival three times in one season.
By an average… https://t.co/ZbamAVHQdg",3,Twitter Web App,
𝙏𝙝𝙚𝙎𝙁𝙉𝙞𝙣𝙚𝙧𝙨,1362094549913362437,"San Francisco, CA",2023-01-15 17:57:29,#49ers Kyle Shanahan went full savage mode when Deebo Samuel got his leg pulled — even walked thru Seahawks scrum 👀 https://t.co/wDnsLB4mt1,662,Twitter for iPhone,
Niner Noise,18033593,"San Francisco, CA",2023-01-15 17:51:13,Spoiler: A lot of studs in yesterday's win. And it was really hard to find a dud https://t.co/86B3N8z9O3,1,TweetDeck,
Sterling Bennett,2320045344,"San Francisco, CA",2023-01-15 17:44:53,"The #49ers totaled 60 pressures in 3 games vs. Seahawks this season for an average of 20 per game.

Seattle totaled… https://t.co/mSJ5PprUMk",0,Twitter for iPhone,
Hugh Tomasello,2339707200,San Jose,2023-01-15 17:43:51,"Good morning, remember when Brock Purdy dropped 40 points on the Seahawks in the playoffs?",2,Twitter for iPhone,
David Lombardi,47062369,"San Francisco, CA",2023-01-15 17:38:05,"Pressures generated over their 3 meetings this season...

49ers: 61
Seahawks: 23

This is a stat that relies on bot… https://t.co/7I3kTiOlG8",12,Twitter Web App,
RedLine,599505143,"San Jose, CA",2023-01-15 17:37:11,@Seahawks @Toyota GG! See y’all next season. https://t.co/bbu1UC5L2A,0,Twitter for iPhone,
Sam Mesikepp,213470320,"San Francisco, CA",2023-01-15 17:31:40,Good game by the Niners yesterday 😔 Both teams well coached. Seahawks had to play a perfect game to win…just gave u… https://t.co/hOEVy9M3WU,0,Twitter for iPhone,
KD 🌉 (She/Her),109342480,"San Francisco, CA",2023-01-15 17:28:40,Good morning. 49ers beat the Seahawks for a third time this season. 😄,1,Twitter for iPhone,
Kathy J ♓️🧣🚴‍♀️,17910770,"Silicon Valley, CA ",2023-01-15 17:23:39,@hughjazznutz @ImperfectBob @JustTitans865 @NFLonFOX I was there. The hit on Geno was penalty worthy but not hard.… https://t.co/V0IjMu4Xr3,0,Twitter for iPad,
Halltron,4894603181,"San Francisco, CA",2023-01-15 17:14:42,@jFry_8821 @RGIII @Lions I actually agree with this. I think the Lions could have beat the Seahawks by 7… but we be… https://t.co/xhxzzgEqrL,0,Twitter for iPhone,
Grant Marek,15162304,"San Francisco, CA",2023-01-15 17:12:02,"""You can’t come into somebody’s house and just kick in the door and act like a mother f—ker ain’t gonna fight.""

Al… https://t.co/xyByQ9kQCr",3,Twitter Web App,
James Fawcette,440235021,Silicon Valley,2023-01-15 17:11:41,"That dirty play by Seahawks backfired, it woke up the #49ers offense. https://t.co/8rUrVGVNQ1",0,Twitter for Android,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 16:58:04,"Trailing at the half after surrendering 17 second-quarter points to the Seahawks, what did the 49ers' defense need… https://t.co/QQYWimQvnI",0,SocialFlow,
WayneBreezie,2569264209,"New Haven, CT",2023-01-15 16:57:40,"#49ers Top 5 Defenisve PFF Grades vs. The Seahawks on Super Wild Card Weekend ‼️
1. Demetrius Flannigan-Fowles 89.7… https://t.co/GDM9mHHzte",3,Twitter for iPhone,
flurr james,261274699,San Jose Ca,2023-01-15 16:56:56,@eric_crocker Seahawks defense is so bad,0,Twitter for iPhone,
LeftAndWright5,304747760,"San Francisco, CA",2023-01-15 16:55:35,Either that was a good block by Kittle or 58 on the Seahawks wanting absolutely no smoke from Deebo. https://t.co/cb6mkabqyx,0,Twitter for iPhone,
WayneBreezie,2569264209,"New Haven, CT",2023-01-15 16:54:18,"#49ers Top 5 Offensive PFF Grades vs. The Seahawks on Super Wild Card Weekend ‼️
1. Deebo Samuel 89.4
2. Jordan Mas… https://t.co/lr7F1yBCiQ",7,Twitter for iPhone,
Cam Inman,20737672,Pleasanton,2023-01-15 16:49:02,"Inman: Top 10 things to catch my eye in 49ers' rout of Seahawks 

🏈 PURDY GOT GAME!!!!!!!!!
🏈 McCaffrey’s iPad prid… https://t.co/2eMPraQbzA",3,Twitter for iPhone,
Daniel Livy,358601949,"San Francisco, CA",2023-01-15 16:45:36,@ritaoak_art @NFL @49ers @JimmyG_10 @Seahawks This day is coming soon enough!,0,Twitter for iPhone,
xinionx,309874958,"Watsonville, CA",2023-01-15 16:44:03,@erikyde @Seahawks @Toyota I enjoy the part where the 12s are finding stupid things like this to soothe their hurt feelings 😂😂,0,Twitter for iPhone,
xinionx,309874958,"Watsonville, CA",2023-01-15 16:40:37,"@Seahawks @Toyota Last team in, first team out 😂",0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 16:38:02,"The 49ers, heavily favored to beat the Seahawks, trailed before a second-half combo of big plays on defense and off… https://t.co/3axez3sD7h",1,SocialFlow,
Ted H🎙Truth Signaller,1189413092909666309,"San Francisco, CA",2023-01-15 16:31:19,"One, single, solitary, pathetic, poverty, playoff win the last 6 seasons for your Seahawks

That ain't contention,… https://t.co/773FV6PlXd",0,Twitter Web App,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 16:27:06,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/yuqQpelOje",1,SocialFlow,
Maria McGrath,24853471,"San Mateo, CA",2023-01-15 16:23:53,@ritaoak_art @NFL @49ers @JimmyG_10 @Seahawks 🤣🤣🤣  he'd never say that!,0,Twitter for Android,
Mercury News,10433782,"Silicon Valley, CA",2023-01-15 16:03:10,Kurtenbach: ‘We love beating those guys’ — how a dirty play could spark a new era of the once-great 49ers-Seahawks… https://t.co/FlTmjK3d7O,0,SocialFlow,
Tim Kawakami,39829513,"San Francisco, CA",2023-01-15 15:50:30,"Geno Smith and SEA have interesting contract decisions coming up. IMO, both sides will have a hard time finding a b… https://t.co/bSQUfkMVtd",1,Twitter Web App,
David Lombardi,47062369,"San Francisco, CA",2023-01-15 15:48:15,"Thompson: The Seahawks struck first, but Deebo Samuel struck the loudest 

via @TheAthletic and ⁦@ThompsonScribe⁩  https://t.co/Js0iw9e3rV",6,Twitter for iPhone,
Ted H🎙Truth Signaller,1189413092909666309,"San Francisco, CA",2023-01-15 15:30:35,"Happy Victory Sunday Faithful

We slayed the dragon that is the Seattle Seahawks!

3-0 against the team that I hate… https://t.co/K5ImrQftj4",2,Twitter for iPhone,
49ersParadise,17727191,San Francisco,2023-01-15 15:29:26,LMAO this is the tweet??? https://t.co/zDixy11O3T,0,Twitter for iPhone,
Chris Olivier,143263068,campbell,2023-01-15 15:25:18,@Seahawks @GenoSmith3 Tried to twist deebos ankle off super class,0,Twitter for iPhone,
Khristopher Zamora,1577401655116460032,"San Francisco, CA",2023-01-15 15:24:03,@49ers_hnic We can beat the Seahawks every year now,0,Twitter for iPhone,
Mercury News,10433782,"Silicon Valley, CA",2023-01-15 15:13:37,Inman: Top 10 things to catch my eye in 49ers’ playoff-opening rout of Seahawks https://t.co/DOzsddFP1n,0,SocialFlow,
San Francisco 49ers Peeps 2.0,60922886,San Francisco,2023-01-15 15:10:17,"Transcripts: Kyle Shanahan, Brock Purdy, other 49ers react to 41-23 playoff win vs. Seahawks https://t.co/FDswu2Rm5h",0,FANpeeps.com,
Cam Inman,20737672,Pleasanton,2023-01-15 15:05:12,Inman: Top 10 things to catch my eye in 49ers' playoff-opening rout of Seahawks https://t.co/vFB96xW9Gd,3,Twitter for iPhone,
SF Examiner,34700777,"San Francisco, CA",2023-01-15 15:04:55,"Purdy picked up where he left off in the regular season for the 49ers (14-4) and showed few signs of playoff jitters
https://t.co/VcdmSXbuXR",0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 15:00:16,"Two days after tight end George Kittle said Christian McCaffrey had been playing “pissed off,” the 49ers running ba… https://t.co/DGcaUh4APP",0,SocialFlow,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 14:52:02,"Trailing at the half after surrendering 17 second-quarter points to the Seahawks, what did the 49ers' defense need… https://t.co/9VKJlfx0Zx",0,SocialFlow,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 14:51:02,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/6m2E92wfWb",2,SocialFlow,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 14:36:02,"The 49ers, heavily favored to beat the Seahawks, trailed before a second-half combo of big plays on defense and off… https://t.co/SqELjr8cAv",0,SocialFlow,
Tom Steve,2309446129,Calgary,2023-01-15 14:35:05,@mkimanderson @49ers @Seahawks yup. It was great fun!,0,Twitter for iPhone,
Niner Noise,18033593,"San Francisco, CA",2023-01-15 14:05:45,"If your name is in the same sentence as Joe Montana's, you're doing pretty good https://t.co/2KAzR15mXz",0,TweetDeck,
TRISHA,181739332,"San Jose, CA USA",2023-01-15 14:05:42,These guys always have each other's backs. When he tried to hurt deebos leg I was on fire. Smh shame on you… https://t.co/zs74NKSj8K,0,Twitter for Android,
Niners Wire,4915447319,"Santa Clara, CA",2023-01-15 14:05:12,6 takeaways from the 49ers’ throttling of the Seahawks:  https://t.co/O74tmIz8Sc,1,True Anthem,
Gregg Bell,70744212,Seattle,2023-01-15 13:48:30,"2- or 3-year contract for Geno Smith. 

Draft a quarterback to develop for after that. 

Smith was a huge reason th… https://t.co/HaER0s8MMh",8,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-15 13:26:24,"Some Seahawks fans out past 11pm last night, welcoming the team home from its playoff loss at the 49ers. https://t.co/WJ2GJcdGOA",18,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-15 13:15:24,"Good morning. Bout to board this plane from SJC back to locker-room clean out in Renton. 

Seahawks fans, take comf… https://t.co/uDfYloZW4x",7,Twitter for iPhone,
Jeff Roster,16915269,Silicon Valley,2023-01-15 13:15:16,Watching the @49ers crush the Seahawks in a fantastic cool old bar in Manhattan after another amazing @RetailROI  S… https://t.co/pddRUaxQAq,1,Twitter for iPhone,
San Francisco 49ers Peeps 2.0,60922886,San Francisco,2023-01-15 13:11:05,What the 49ers and Seahawks Had to Say Following the Wild Card Win https://t.co/z0Jja5Ww1x,0,FANpeeps.com,
Emma,425029420,"San Francisco, U.S",2023-01-15 12:08:38,"@1888James Based on NFL data, the Seattle Seahawks faced 19 offside penalty calls this season.",0,Twitter Web App,
Niners Wire,4915447319,"Santa Clara, CA",2023-01-15 12:05:35,The 49ers got a little revenge on Seattle by dominating the rivalry this season.  https://t.co/obCrFlCuJ0,1,True Anthem,
Carlos numba 9,2605123513,"San Francisco, CA",2023-01-15 10:20:12,I️ hope the Seahawks don’t have a winning season next year,0,Twitter for iPhone,
Charlie Walter,319869827,"San Francisco, CA",2023-01-15 10:08:00,"Highlights from #49ers win over #Seahawks 

49ers sweep season series and advance to play either Minnesota or the w… https://t.co/ohE73N7Dti",1,Twitter for iPhone,
Larry Krueger,333635486,"Walnut Creek, CA",2023-01-15 09:43:22,Amazing night last night on The Krueg Show! Our #49ers #Seahawks postgame livestream put us over 11K in Subs! We ha… https://t.co/Er88UAyh09,5,Twitter for iPhone,
Kyle Chak,361182312,"San Martin, CA",2023-01-15 08:54:49,"In my years of attending any sporting event, I have never seen someone posting on social media on someone smoking a… https://t.co/PR9f94riau",0,Twitter for iPhone,
Kyle Chak,361182312,"San Martin, CA",2023-01-15 08:54:47,"Really, @LevisStadium?! Your website states that “smoking marijuana is prohibited on stadium grounds”. 

And this g… https://t.co/6s6dO7oIdK",1,Twitter for iPhone,
Daniel|Jerry,149414318,"San Jose, CA",2023-01-15 08:42:18,@Seahawks @GenoSmith3 Gg . It was fun playing y’all 3 times this season .,0,Twitter for iPhone,
Ian Furness,168937107,Seattle,2023-01-15 08:39:02,As I wrap up the night and look at #Seahawks Twitter.. it is truly amazing who the scapegoat is for so many. The gr… https://t.co/lsHLm42vLn,0,Twitter for iPhone,
David Pace,242092101,"San Francisco, CA",2023-01-15 08:36:52,NFL exec claims Rams-Seahawks was year's ‘worst officiated game’ as referees face heavy scrutiny: report https://t.co/d19pmR7lVt,0,IFTTT,
Ronald Gonzalez,1450975859175682055,"San Bruno, CA",2023-01-15 08:31:07,@49ersCamelot The refs too. They gave him and the Seahawks a few freebies and they still couldn’t pull through. I don’t blame em,0,Twitter for iPhone,
Wups,1378580296438743040,"San Francisco, CA",2023-01-15 08:23:32,"#Seahawks fans: Going forward do you prefer to stick with geno ""long"" term and build something around him, or go af… https://t.co/l06stdyD7u",0,Twitter for Android,
Wups,1378580296438743040,"San Francisco, CA",2023-01-15 08:18:32,@Gaterholman @Seahawks Man that cake looks amazing,0,Twitter for Android,
Flash Hound (Non-binary),1243732684716691456,"San Jose, CA",2023-01-15 08:02:12,"Regarding today's AFC wild card result between @49ers and @Seahawks, I'd like to have an art piece of my sona yeeti… https://t.co/UsYcJpsX5L",0,Twitter Web App,
alondra,1598435780254318592,"Oakland, CA",2023-01-15 08:00:38,@tweet_kune_do @lee_thor @YoungPiccasso @NFL @Seahawks @49ers Theres no excuse they go called for it 3 times they didn’t learn,0,Twitter for iPhone,
alondra,1598435780254318592,"Oakland, CA",2023-01-15 07:59:59,@tweet_kune_do @lee_thor @YoungPiccasso @NFL @Seahawks @49ers Rules are rules 🤣,0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 07:36:07,"The 49ers, heavily favored to beat the Seahawks, trailed before a second-half combo of big plays on defense and off… https://t.co/UsuBxCOOeg",0,SocialFlow,
Reyna In Berhalter Out,329476383,"Santa Cruz, CA",2023-01-15 07:29:46,@rainnwilson @Seahawks We rainned all over your parade.,0,Twitter for Android,
Marcus Thompson II,19418497,Oakland,2023-01-15 07:14:04,"“We came in, played a half of football and thought s— was sweet.” — Seattle defensive tackle Quinton Jefferson

The… https://t.co/d447F5usHz",3,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 07:02:06,"Two days after tight end George Kittle said Christian McCaffrey had been playing “pissed off,” the 49ers running ba… https://t.co/3ev8S9eTnU",0,SocialFlow,
Carcgaryen🐉,36811442,"San Jose, CA",2023-01-15 07:00:13,Blowing out the Seahawks today is going to be one of my favorite football moments of all time. I hate them with a passion.,0,Twitter for iPhone,
San Francisco Chronicle,121597316,"San Francisco, CA",2023-01-15 07:00:02,"Two days after tight end George Kittle said Christian McCaffrey had been playing “pissed off,” the San Francisco 49… https://t.co/qGus256kah",1,SocialFlow,
Janet,536082482,"San Jose, CA",2023-01-15 06:51:21,How I’m going to sleep knowing the Niners beat the Seahawks three times in a row and are advancing to the divisiona… https://t.co/RqLjE1WwVR,0,Twitter for iPhone,
Han,163918233,"Berkeley, CA",2023-01-15 06:42:29,@itradeforJesus @JohnathanAbram1 @Seahawks Trying to hurt another player. This is disgusting behavior. Hope Abrams… https://t.co/5UfR2spMds,0,Twitter for iPad,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 06:34:03,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/yt803QdkXv",3,SocialFlow,
Todd Burkett,237162431,"Santa Cruz, CA",2023-01-15 06:29:31,@rainnwilson @Seahawks should've just gone with Frisco,0,Twitter for Android,
Allen,1022820655,"Walnut Creek, CA",2023-01-15 06:27:25,Fun time at the 49ers Seahawks wild card game supporting neither team 🥴#RamsHouse https://t.co/E9QPt7wUO6… https://t.co/059RwntL1M,0,Twitter for iPhone,
D.O.P.,1270625763734089729,"San Jose, CA",2023-01-15 06:26:08,Smoking on that Seahawks pack,0,Twitter for iPhone,
49erking510,1356133947386679298,"Oakland, CA",2023-01-15 05:57:49,"Stop jumping on my teams bandwagon LeBron, focus on your soon to be missing the playoffs Lakers. 49ers eliminate th… https://t.co/bouKTpNI0E",0,Twitter for iPhone,
Tom Steve,2309446129,Calgary,2023-01-15 05:56:45,@mkimanderson @49ers @Seahawks That’s my son,0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 05:56:05,"Trailing at the half after surrendering 17 second-quarter points to the Seahawks, what did the 49ers' defense need… https://t.co/dHrVtxFmqd",2,SocialFlow,
Tom Steve,2309446129,Calgary,2023-01-15 05:55:52,@mkimanderson @49ers @Seahawks Here you go Kim. Awesome game! https://t.co/Gh1S3ocRjT,0,Twitter for iPhone,
LeftAndWright5,304747760,"San Francisco, CA",2023-01-15 05:55:38,"@JasonAponte2103 On a scale of 1-10 how much do the Seahawks suck?

12",0,Twitter for iPhone,
Mercury News,10433782,"Silicon Valley, CA",2023-01-15 05:44:22,Photos: 49ers win wild-card playoff over the Seahawks at Levi’s https://t.co/xrBHKPYT7F,2,SocialFlow,
Grant Cohn,194352411,Oakland,2023-01-15 05:42:11,The 49ers gotta pray the Seahawks re-sign this guy. https://t.co/E06Q10NOHU,11,Twitter for iPhone,
Broken giants fan,1604507476371439617,"San Francisco, CA",2023-01-15 05:38:50,@MinutemenDy856 Let’s talk about how the Seahawks upset,0,Twitter for iPhone,
Broken giants fan,1604507476371439617,"San Francisco, CA",2023-01-15 05:31:09,@ThaGreatOne99 We own Seahawks,0,Twitter for iPhone,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 05:30:06,"The 49ers, heavily favored to beat the Seahawks, trailed before a second-half combo of big plays on defense and off… https://t.co/b4bGcvBBza",0,SocialFlow,
Tim Kawakami,39829513,"San Francisco, CA",2023-01-15 05:23:46,"Kittle: “I don’t know why you’d want to piss off Deebo Samuel, because then that’s going to piss off Trent Williams… https://t.co/pkXPg47EYH",6,Twitter Web App,
Bud Geracie,441755399,"San Jose, CA",2023-01-15 05:16:44,"McCaffrey and Deebo went off -- on silly Seahawks DB.
https://t.co/UoPUIzPHk0
@Jerrymcd @CMC_22 
@19problemz @mercnews",0,Twitter Web App,
Headed to the Ship! (13-4),1018431728,"San Jose, CA",2023-01-15 05:16:28,@DarthNucleus69 @RGIII @49ers @brockpurdy13 You say he just has to throw to wide open wrs. What makes you think the… https://t.co/rSUTPdZG07,0,Twitter Web App,
Scorpio Niner,102556905,San Francisco,2023-01-15 05:09:37,#Live.  #FTTB  #49ers vs SeaHawks Post WildCard Game Show - The Krueg Show https://t.co/yffJZB8FSz via @YouTube,0,Twitter for iPhone,
Gregg Bell,70744212,Seattle,2023-01-15 05:06:40,"That is that for a Seahawks season that lasted a week longer, was more successful than almost everyone but them exp… https://t.co/zE7GEm2DRX",2,Twitter for iPhone,
Marcus Thompson II,19418497,Oakland,2023-01-15 05:06:08,"“Like, really? Why would you give us a reason to not like you more than we already do.” — George Kite

Things were… https://t.co/7T436Wtvpq",8,Twitter for iPhone,
Eric Lachter,24086928,"San Francisco, CA ",2023-01-15 05:04:44,@rainnwilson @Seahawks I’m a a Vikings fan that lives in the Bay Area and I gotta agree with you on this one Rainn.… https://t.co/MvTcTpYuzF,0,Twitter Web App,
CalFootballPR,900473894607364097,"Berkeley, CA",2023-01-15 05:02:56,Jake Curhan also participated for Seattle but did not record any stats other than participation in the Seahawks' 41… https://t.co/Ud95xX2HuH,1,Twitter Web App,
"Manuel Valencia III, JD",318294151,"San Francisco, CA",2023-01-15 04:59:55,"@rainnwilson @Seahawks Bears, beets, Battlestar Galactica, Brock beat Seattle...",0,Twitter Web App,
San Francisco Chronicle,121597316,"San Francisco, CA",2023-01-15 04:59:09,"The San Francisco 49ers extended their win streak to 11 by beating the Seahawks, but the other key development on S… https://t.co/lTXTfNiDaR",2,SocialFlow,
Charlotte Dawson,4422467718,"Berkeley, CA",2023-01-15 04:55:46,@rainnwilson @Seahawks Sf sj don’t matta!,0,Twitter for iPhone,
Larry Krueger,333635486,"Walnut Creek, CA",2023-01-15 04:51:46,49ers vs SeaHawks Post Game Show - The Krueg Show https://t.co/EIapTTrqZ1,6,Periscope,
Sporting Green,14836655,"San Francisco, CA",2023-01-15 04:48:05,"The 49ers beat the Seahawks, but they got an important reminder of what they will have to do to keep it going, writ… https://t.co/njQDT7NAuT",2,SocialFlow,
Jayne.Q.Publik,3886078994,Main Street,2023-01-15 04:47:34,"@glennessey @hawkblogger No it won't, and it won't erase the Seahawks L today.",0,Twitter for Android,
Tristi Rodriguez,569616112,"Oakland, CA",2023-01-15 04:36:26,Oh - and one of my brother’s is a Jaguars fan... He’s definitely much more happy than Raider Ted and Seahawks Lupe right now 😂,0,Twitter for iPhone,
